birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day,community,origin_lat,origin_lng,origin_dist_to_subway,desti_lat,desti_lng,desti_dist_to_subway
1974,M,내국인,ST-2397,ST-2398,18,18,1109,1119,4,37.514664,126.871941,596.8263710417795,37.515156,126.87249,664.4889152759558
1980,M,내국인,ST-2014,ST-2398,19,19,1141,1148,4,37.512287,126.86528,49.22066088338353,37.515156,126.87249,664.4889152759558
1974,M,내국인,ST-2014,ST-2398,18,18,1087,1111,4,37.512287,126.86528,49.22066088338353,37.515156,126.87249,664.4889152759558
1994,,내국인,ST-2014,ST-2398,19,19,1146,1153,4,37.512287,126.86528,49.22066088338353,37.515156,126.87249,664.4889152759558
1992,\N,내국인,ST-2014,ST-2398,13,13,807,813,4,37.512287,126.86528,49.22066088338353,37.515156,126.87249,664.4889152759558
2005,M,내국인,ST-2011,ST-2398,18,18,1086,1095,4,37.517475,126.866325,565.2611815744377,37.515156,126.87249,664.4889152759558
\N,F,내국인,ST-2011,ST-2398,21,21,1304,1310,4,37.517475,126.866325,565.2611815744377,37.515156,126.87249,664.4889152759558
1978,F,내국인,ST-2011,ST-2398,19,19,1190,1197,4,37.517475,126.866325,565.2611815744377,37.515156,126.87249,664.4889152759558
1971,M,내국인,ST-1000,ST-2398,16,16,980,986,4,37.51038,126.866798,240.11780322743033,37.515156,126.87249,664.4889152759558
2006,M,내국인,ST-1000,ST-2398,17,17,1053,1064,4,37.51038,126.866798,240.11780322743033,37.515156,126.87249,664.4889152759558
1953,M,내국인,ST-1000,ST-2398,7,7,462,468,4,37.51038,126.866798,240.11780322743033,37.515156,126.87249,664.4889152759558
1998,\N,내국인,ST-1000,ST-2398,10,10,632,637,4,37.51038,126.866798,240.11780322743033,37.515156,126.87249,664.4889152759558
1974,M,내국인,ST-311,ST-2398,18,18,1124,1133,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
2002,M,내국인,ST-311,ST-2398,14,14,867,878,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1952,F,내국인,ST-311,ST-2398,15,16,948,962,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1969,\N,내국인,ST-311,ST-2398,20,20,1205,1213,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1992,M,내국인,ST-311,ST-2398,20,20,1212,1218,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1981,M,내국인,ST-311,ST-2398,19,19,1162,1178,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1952,F,내국인,ST-311,ST-2398,16,16,978,999,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1971,M,내국인,ST-311,ST-2398,18,18,1127,1132,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1988,M,내국인,ST-311,ST-2398,18,18,1088,1095,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1981,F,내국인,ST-311,ST-2398,22,22,1363,1374,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1962,M,내국인,ST-311,ST-2398,19,19,1155,1163,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1994,M,내국인,ST-311,ST-2398,14,14,869,876,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1996,\N,내국인,ST-311,ST-2398,18,18,1090,1100,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
\N,\N,내국인,ST-311,ST-2398,23,23,1420,1429,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1993,\N,내국인,ST-311,ST-2398,17,17,1056,1065,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1995,M,내국인,ST-311,ST-2398,1,1,71,79,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1998,F,내국인,ST-311,ST-2398,17,17,1057,1066,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1993,M,내국인,ST-311,ST-2398,18,18,1121,1128,4,37.523628,126.875244,96.49891497099736,37.515156,126.87249,664.4889152759558
1976,M,내국인,ST-2395,ST-2398,16,16,983,1003,4,37.516865,126.862961,556.4591342869134,37.515156,126.87249,664.4889152759558
\N,F,내국인,ST-2395,ST-2398,17,17,1050,1063,4,37.516865,126.862961,556.4591342869134,37.515156,126.87249,664.4889152759558
1989,F,내국인,ST-2395,ST-2398,22,22,1349,1358,4,37.516865,126.862961,556.4591342869134,37.515156,126.87249,664.4889152759558
1994,M,내국인,ST-2879,ST-2398,21,22,1319,1324,4,37.522141,126.878059,364.75171292310733,37.515156,126.87249,664.4889152759558
2002,M,내국인,ST-2879,ST-2398,23,0,1435,1,4,37.522141,126.878059,364.75171292310733,37.515156,126.87249,664.4889152759558
2006,M,내국인,ST-2960,ST-2398,16,16,981,989,4,37.514122,126.860405,515.4838441870875,37.515156,126.87249,664.4889152759558
\N,M,내국인,ST-2960,ST-2398,8,8,498,503,4,37.514122,126.860405,515.4838441870875,37.515156,126.87249,664.4889152759558
1981,F,내국인,ST-2764,ST-2398,15,15,922,932,4,37.523197,126.869301,500.54898689616334,37.515156,126.87249,664.4889152759558
1973,M,내국인,ST-2764,ST-2398,15,15,911,917,4,37.523197,126.869301,500.54898689616334,37.515156,126.87249,664.4889152759558
2007,M,내국인,ST-2012,ST-2398,13,13,827,832,4,37.520073,126.868301,728.7182830330298,37.515156,126.87249,664.4889152759558
1998,\N,내국인,ST-2012,ST-2398,18,18,1113,1117,4,37.520073,126.868301,728.7182830330298,37.515156,126.87249,664.4889152759558
1965,M,내국인,ST-2012,ST-2398,20,20,1229,1238,4,37.520073,126.868301,728.7182830330298,37.515156,126.87249,664.4889152759558
2007,M,내국인,ST-315,ST-2398,17,17,1043,1048,4,37.51897,126.869965,767.3173817994516,37.515156,126.87249,664.4889152759558
1980,M,내국인,ST-3163,ST-2398,17,18,1078,1087,4,37.52367,126.875671,101.39417368329664,37.515156,126.87249,664.4889152759558
\N,F,내국인,ST-3163,ST-2398,19,19,1144,1151,4,37.52367,126.875671,101.39417368329664,37.515156,126.87249,664.4889152759558
1991,M,내국인,ST-3163,ST-2398,18,19,1137,1144,4,37.52367,126.875671,101.39417368329664,37.515156,126.87249,664.4889152759558
1958,M,내국인,ST-2396,ST-2397,16,16,985,1000,4,37.515842,126.864113,410.924938993995,37.514664,126.871941,596.8263710417795
1988,\N,내국인,ST-2396,ST-2397,18,19,1138,1147,4,37.515842,126.864113,410.924938993995,37.514664,126.871941,596.8263710417795
1974,F,내국인,ST-2396,ST-2397,5,5,346,352,4,37.515842,126.864113,410.924938993995,37.514664,126.871941,596.8263710417795
1998,\N,내국인,ST-2396,ST-2397,13,14,832,849,4,37.515842,126.864113,410.924938993995,37.514664,126.871941,596.8263710417795
2003,\N,내국인,ST-2396,ST-2397,0,0,12,16,4,37.515842,126.864113,410.924938993995,37.514664,126.871941,596.8263710417795
1945,M,내국인,ST-2692,ST-2397,17,17,1039,1047,4,37.51292,126.866798,104.15516219424778,37.514664,126.871941,596.8263710417795
1968,M,내국인,ST-2692,ST-2397,20,20,1208,1212,4,37.51292,126.866798,104.15516219424778,37.514664,126.871941,596.8263710417795
2005,M,내국인,ST-2398,ST-2397,16,16,963,970,4,37.515156,126.87249,664.4889152759558,37.514664,126.871941,596.8263710417795
1999,\N,내국인,ST-2760,ST-2397,17,18,1076,1083,4,37.521095,126.873207,415.8552250007703,37.514664,126.871941,596.8263710417795
2007,F,내국인,ST-428,ST-2397,22,22,1320,1325,4,37.517319,126.864319,562.0430233368278,37.514664,126.871941,596.8263710417795
1998,\N,내국인,ST-2017,ST-2397,10,10,639,648,4,37.525372,126.870926,388.49165276653224,37.514664,126.871941,596.8263710417795
\N,F,내국인,ST-2017,ST-2397,16,17,1015,1032,4,37.525372,126.870926,388.49165276653224,37.514664,126.871941,596.8263710417795
1999,\N,내국인,ST-2016,ST-2397,16,17,1007,1033,4,37.524906,126.869789,448.28167034450337,37.514664,126.871941,596.8263710417795
2005,M,내국인,ST-2016,ST-2397,22,22,1322,1332,4,37.524906,126.869789,448.28167034450337,37.514664,126.871941,596.8263710417795
2005,M,내국인,ST-2016,ST-2397,21,21,1302,1309,4,37.524906,126.869789,448.28167034450337,37.514664,126.871941,596.8263710417795
1974,F,내국인,ST-2016,ST-2397,19,20,1198,1206,4,37.524906,126.869789,448.28167034450337,37.514664,126.871941,596.8263710417795
1972,F,내국인,ST-1996,ST-2397,15,16,947,966,4,37.525715,126.864868,39.24317204107285,37.514664,126.871941,596.8263710417795
1990,M,내국인,ST-2397,ST-2397,15,15,924,938,4,37.514664,126.871941,596.8263710417795,37.514664,126.871941,596.8263710417795
1977,F,내국인,ST-2397,ST-2397,15,15,910,939,4,37.514664,126.871941,596.8263710417795,37.514664,126.871941,596.8263710417795
\N,F,내국인,ST-2014,ST-2397,16,16,987,993,4,37.512287,126.86528,49.22066088338353,37.514664,126.871941,596.8263710417795
\N,M,내국인,ST-2011,ST-2397,16,16,974,977,4,37.517475,126.866325,565.2611815744377,37.514664,126.871941,596.8263710417795
1984,\N,내국인,ST-2011,ST-2397,19,19,1175,1188,4,37.517475,126.866325,565.2611815744377,37.514664,126.871941,596.8263710417795
2004,F,내국인,ST-2011,ST-2397,15,15,938,944,4,37.517475,126.866325,565.2611815744377,37.514664,126.871941,596.8263710417795
1973,\N,내국인,ST-2011,ST-2397,11,11,683,697,4,37.517475,126.866325,565.2611815744377,37.514664,126.871941,596.8263710417795
2005,F,내국인,ST-2011,ST-2397,16,16,968,972,4,37.517475,126.866325,565.2611815744377,37.514664,126.871941,596.8263710417795
1984,\N,내국인,ST-2011,ST-2397,19,19,1175,1182,4,37.517475,126.866325,565.2611815744377,37.514664,126.871941,596.8263710417795
1973,\N,내국인,ST-2007,ST-2397,23,23,1381,1387,4,37.517593,126.876556,660.4866785026072,37.514664,126.871941,596.8263710417795
1974,M,내국인,ST-312,ST-2397,15,15,932,943,4,37.523254,126.864906,311.99682183504865,37.514664,126.871941,596.8263710417795
2006,F,내국인,ST-1000,ST-2397,10,10,650,658,4,37.51038,126.866798,240.11780322743033,37.514664,126.871941,596.8263710417795
2004,F,내국인,ST-311,ST-2397,21,21,1304,1313,4,37.523628,126.875244,96.49891497099736,37.514664,126.871941,596.8263710417795
2004,F,내국인,ST-311,ST-2397,21,21,1292,1302,4,37.523628,126.875244,96.49891497099736,37.514664,126.871941,596.8263710417795
1984,M,내국인,ST-311,ST-2397,18,18,1107,1116,4,37.523628,126.875244,96.49891497099736,37.514664,126.871941,596.8263710417795
