rent_datetime_30min,origin_station_id,desti_station_id,count
2023-02-07 00:00:00,ST-2699,ST-1473,3
2023-02-07 00:00:00,ST-2849,ST-1136,4
2023-02-07 03:30:00,ST-1136,ST-1465,3
2023-02-07 07:00:00,ST-1123,ST-735,3
2023-02-07 07:00:00,ST-2835,ST-914,4
2023-02-07 07:30:00,ST-1291,ST-610,3
2023-02-07 07:30:00,ST-2067,ST-2896,3
2023-02-07 07:30:00,ST-2107,ST-1137,4
2023-02-07 07:30:00,ST-2835,ST-2087,3
2023-02-07 08:00:00,ST-2079,ST-1639,3
2023-02-07 08:00:00,ST-2107,ST-1137,4
2023-02-07 08:30:00,ST-1123,ST-2896,3
2023-02-07 08:30:00,ST-1639,ST-1125,4
2023-02-07 08:30:00,ST-1641,ST-1125,3
2023-02-07 09:00:00,ST-1672,ST-1640,3
2023-02-07 11:30:00,ST-1286,ST-2718,3
2023-02-07 13:30:00,ST-612,ST-2721,3
2023-02-07 14:00:00,ST-2107,ST-1137,3
2023-02-07 14:30:00,ST-2078,ST-3060,3
2023-02-07 16:30:00,ST-2711,ST-2711,3
2023-02-07 16:30:00,ST-2726,ST-3026,3
2023-02-07 18:00:00,ST-2703,ST-2703,3
2023-02-07 19:30:00,ST-2754,ST-1137,3
2023-02-07 20:00:00,ST-2085,ST-604,3
2023-02-07 20:00:00,ST-611,ST-2085,3
2023-02-07 21:00:00,ST-604,ST-2085,3
2023-02-07 21:30:00,ST-2896,ST-2896,3
2023-02-07 22:00:00,ST-2849,ST-2089,3
2023-02-07 22:30:00,ST-2089,ST-2849,3
2023-02-08 07:30:00,ST-1672,ST-914,3
2023-02-08 07:30:00,ST-2107,ST-1137,4
2023-02-08 07:30:00,ST-2716,ST-1285,4
2023-02-08 08:30:00,ST-2107,ST-1137,3
2023-02-08 09:30:00,ST-2754,ST-1285,3
2023-02-08 12:00:00,ST-2107,ST-1137,3
2023-02-08 12:30:00,ST-2724,ST-2110,4
2023-02-08 15:30:00,ST-2726,ST-1641,3
2023-02-08 18:00:00,ST-2077,ST-2859,3
2023-02-08 18:30:00,ST-2078,ST-605,3
2023-02-08 18:30:00,ST-2792,ST-2718,3
2023-02-08 19:00:00,ST-1137,ST-2107,3
2023-02-08 19:00:00,ST-2791,ST-2791,3
2023-02-08 22:00:00,ST-2089,ST-1137,3
2023-02-08 22:00:00,ST-2711,ST-2087,3
2023-02-09 00:00:00,ST-1137,ST-615,3
2023-02-09 00:00:00,ST-2112,ST-2089,3
2023-02-09 06:30:00,ST-1284,ST-914,4
2023-02-09 07:30:00,ST-2107,ST-1137,5
2023-02-09 07:30:00,ST-2716,ST-1285,3
2023-02-09 08:00:00,ST-3110,ST-2087,3
2023-02-09 09:30:00,ST-2097,ST-1137,3
2023-02-09 10:00:00,ST-2078,ST-2076,3
2023-02-09 11:00:00,ST-1672,ST-1640,3
2023-02-09 11:00:00,ST-914,ST-1121,3
2023-02-09 12:00:00,ST-2116,ST-2112,3
2023-02-09 12:00:00,ST-2699,ST-914,3
2023-02-09 12:30:00,ST-2107,ST-1137,3
2023-02-09 12:30:00,ST-2112,ST-2116,3
2023-02-09 12:30:00,ST-3174,ST-604,3
2023-02-09 15:30:00,ST-1639,ST-1639,4
2023-02-09 16:00:00,ST-2701,ST-2077,3
2023-02-09 16:00:00,ST-2726,ST-1279,3
2023-02-09 17:00:00,ST-1137,ST-2107,4
2023-02-09 18:00:00,ST-1125,ST-611,3
2023-02-09 18:00:00,ST-2791,ST-2718,3
2023-02-09 19:00:00,ST-1137,ST-2107,3
2023-02-09 20:30:00,ST-735,ST-1118,3
2023-02-09 21:30:00,ST-1137,ST-2107,3
2023-02-09 21:30:00,ST-2716,ST-2716,3
2023-02-09 22:00:00,ST-736,ST-606,3
2023-02-10 15:30:00,ST-3060,ST-3060,3
2023-02-10 16:00:00,ST-2085,ST-611,4
2023-02-10 16:30:00,ST-1121,ST-1121,3
2023-02-10 16:30:00,ST-2085,ST-3116,3
2023-02-10 17:30:00,ST-2107,ST-1137,3
2023-02-10 17:30:00,ST-2896,ST-2068,3
2023-02-10 18:00:00,ST-1125,ST-2709,3
2023-02-10 18:00:00,ST-1291,ST-1296,3
2023-02-10 18:00:00,ST-2079,ST-1639,3
2023-02-10 18:00:00,ST-2081,ST-604,3
2023-02-10 18:00:00,ST-604,ST-735,4
2023-02-10 18:00:00,ST-735,ST-2067,3
2023-02-10 19:30:00,ST-2791,ST-2791,3
2023-02-10 20:30:00,ST-1124,ST-1124,3
2023-02-10 21:00:00,ST-611,ST-1118,3
2023-02-10 21:30:00,ST-611,ST-611,4
2023-02-10 22:30:00,ST-914,ST-1285,3
2023-02-10 23:30:00,ST-1137,ST-2107,3
2023-02-13 01:30:00,ST-602,ST-2835,4
2023-02-13 07:00:00,ST-2107,ST-1137,4
2023-02-13 07:30:00,ST-2107,ST-1137,3
2023-02-13 07:30:00,ST-964,ST-603,4
2023-02-13 08:00:00,ST-1278,ST-2087,3
2023-02-13 08:30:00,ST-1123,ST-2896,3
